contract_version,is_synthetic,source,ingested_at,mine_code,equipment_id,equipment_type,event_type,started_at,ended_at,downtime_hours,failure_mode
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464080,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2025-07-04T15:00:00,2025-07-05T07:18:30.737429,16.31,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464100,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2025-07-26T11:00:00,2025-07-26T13:20:30.017722,2.34,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464127,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2025-08-29T13:00:00,2025-08-29T16:37:48.178438,3.63,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464162,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,scheduled_maintenance,2025-10-14T14:00:00,2025-10-15T08:38:50.378895,18.65,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464199,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,scheduled_maintenance,2025-12-02T14:00:00,2025-12-02T18:45:14.989577,4.75,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464240,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2026-01-25T08:00:00,2026-01-25T23:07:56.313316,15.13,axle fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464294,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2026-04-09T10:00:00,2026-04-10T00:22:48.540892,14.38,axle fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464321,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,scheduled_maintenance,2026-05-13T19:00:00,2026-05-13T20:59:52.319096,2.0,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464357,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2026-06-28T13:00:00,2026-06-28T19:13:08.278903,6.22,axle fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.464374,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,scheduled_maintenance,2026-07-18T09:00:00,2026-07-18T20:22:00.297846,11.37,
