contract_version,is_synthetic,source,ingested_at,mine_code,blast_id,planned_at,executed_at,delay_hours,bench_or_level,holes_charged,explosive_kg,tonnes_broken,mean_fragmentation_cm,outcome
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332921,MOIL-BAL-01,MOIL-BAL-01-BL-00476,2025-01-08T06:00:00,2025-01-08T06:00:00,0.0,L1,27,401.4,1688.4,9.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332927,MOIL-BAL-01,MOIL-BAL-01-BL-00477,2025-01-09T06:00:00,2025-01-09T06:00:00,0.0,L7,63,336.9,970.2,14.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332934,MOIL-BAL-01,MOIL-BAL-01-BL-00478,2025-01-10T06:00:00,2025-01-10T06:00:00,0.0,L8,37,286.1,913.5,31.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332939,MOIL-BAL-01,MOIL-BAL-01-BL-00479,2025-01-11T06:00:00,2025-01-11T06:00:00,0.0,L2,27,320.4,1788.0,17.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332945,MOIL-BAL-01,MOIL-BAL-01-BL-00480,2025-01-12T06:00:00,2025-01-12T06:00:00,0.0,L8,51,269.9,1537.8,26.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332951,MOIL-BAL-01,MOIL-BAL-01-BL-00481,2025-01-13T06:00:00,2025-01-13T17:33:27.080428,11.56,L8,44,205.5,1784.5,14.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332958,MOIL-BAL-01,MOIL-BAL-01-BL-00482,2025-01-14T06:00:00,2025-01-14T10:49:44.047753,4.83,L8,66,727.3,2212.0,15.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332964,MOIL-BAL-01,MOIL-BAL-01-BL-00483,2025-01-15T06:00:00,2025-01-15T06:00:00,0.0,L8,59,272.2,1631.4,22.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332970,MOIL-BAL-01,MOIL-BAL-01-BL-00484,2025-01-16T06:00:00,2025-01-16T06:00:00,0.0,L3,35,683.8,1492.7,17.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332976,MOIL-BAL-01,MOIL-BAL-01-BL-00485,2025-01-17T06:00:00,2025-01-17T06:00:00,0.0,L7,48,255.4,2919.4,17.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332983,MOIL-BAL-01,MOIL-BAL-01-BL-00486,2025-01-18T06:00:00,2025-01-18T08:19:23.883048,2.32,L5,67,149.8,1280.8,26.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332989,MOIL-BAL-01,MOIL-BAL-01-BL-00487,2025-01-19T06:00:00,2025-01-19T06:00:00,0.0,L1,48,515.6,1991.0,29.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.332995,MOIL-BAL-01,MOIL-BAL-01-BL-00488,2025-01-20T06:00:00,2025-01-20T06:00:00,0.0,L3,86,93.1,1211.3,16.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333001,MOIL-BAL-01,MOIL-BAL-01-BL-00489,2025-01-21T06:00:00,2025-01-21T06:00:00,0.0,L5,70,328.3,1386.7,16.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333007,MOIL-BAL-01,MOIL-BAL-01-BL-00490,2025-01-22T06:00:00,2025-01-22T06:00:00,0.0,L3,70,380.2,755.5,13.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333013,MOIL-BAL-01,MOIL-BAL-01-BL-00491,2025-01-23T06:00:00,2025-01-23T06:00:00,0.0,L8,47,436.2,1537.1,24.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333019,MOIL-BAL-01,MOIL-BAL-01-BL-00492,2025-01-24T06:00:00,2025-01-24T06:00:00,0.0,L8,50,330.6,848.2,18.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333025,MOIL-BAL-01,MOIL-BAL-01-BL-00493,2025-01-25T06:00:00,2025-01-25T06:00:00,0.0,L1,76,88.9,1121.2,17.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333032,MOIL-BAL-01,MOIL-BAL-01-BL-00494,2025-01-26T06:00:00,2025-01-26T06:00:00,0.0,L8,45,478.1,850.8,18.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333039,MOIL-BAL-01,MOIL-BAL-01-BL-00495,2025-01-27T06:00:00,2025-01-27T06:00:00,0.0,L4,89,518.4,3543.3,11.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333045,MOIL-BAL-01,MOIL-BAL-01-BL-00496,2025-01-28T06:00:00,2025-01-28T06:00:00,0.0,L8,47,217.6,1194.7,21.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333051,MOIL-BAL-01,MOIL-BAL-01-BL-00497,2025-01-29T06:00:00,2025-01-29T06:00:00,0.0,L1,75,78.8,1979.8,19.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333057,MOIL-BAL-01,MOIL-BAL-01-BL-00498,2025-01-30T06:00:00,2025-01-30T06:00:00,0.0,L8,47,229.4,481.0,15.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333063,MOIL-BAL-01,MOIL-BAL-01-BL-00499,2025-01-31T06:00:00,2025-01-31T06:00:00,0.0,L4,29,619.6,2082.1,22.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.333070,MOIL-BAL-01,MOIL-BAL-01-BL-00500,2025-02-01T06:00:00,2025-02-01T06:00:00,0.0,L4,81,315.2,1506.1,15.7,success
